_id,Index,Business Name,Slug,email,Business Address,Business Address(Line 1),Business Address(Line 2),Business Address Suburb,PC,State,Business Phone Number,Eat Safe Rating,Permit Name,Card Stamps,Vendor Image
7862,7862,Reading Cinemas,reading-cinemas,bbcfoodpermit7862@gmail.com,"Newmarket Village, 400 Newmarket Road ","Newmarket Village, 400 Newmarket Road",NULL,NEWMARKET,4051,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
7863,7863,Lucky Duck Cafe and Bar,lucky-duck-cafe-and-bar,bbcfoodpermit7863@gmail.com,15 A Gladstone Road,15 A Gladstone Road,NULL,HIGHGATE HILL,4101,QLD,38465756,3,Cafe/Restaurant,5,vendor_image.png
7868,7868,Hakataya Ramen,hakataya-ramen,bbcfoodpermit7868@gmail.com,Shop 19 / 261 Warigal Road,Shop 19 / 261 Warigal Road,NULL,EIGHT MILE PLAINS,4113,QLD,3341 1193,4,Cafe/Restaurant,5,vendor_image.png
7872,7872,Asian Paradise Chinese Restaurant,asian-paradise-chinese-restaurant,bbcfoodpermit7872@gmail.com,20/188 Algester Rd,20/188 Algester Rd,NULL,ALGESTER,4115,QLD,3272 2833,3,Cafe/Restaurant,5,vendor_image.png
7874,7874,Caltex Archerfield,caltex-archerfield,bbcfoodpermit7874@gmail.com,888 Beaudesert Road,888 Beaudesert Road,NULL,COOPERS PLAINS,4108,QLD,-,4,Cafe/Restaurant,5,vendor_image.png
7876,7876,Master Toms,master-toms,bbcfoodpermit7876@gmail.com,"Shop G2, 60 Albert Street ","Shop G2, 60 Albert Street",NULL,BRISBANE CITY,4000,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
7878,7878,Billy's Pine and Bamboo,billy-s-pine-and-bamboo,bbcfoodpermit7878@gmail.com,Shop 7/968 Wynnum Road,Shop 7/968 Wynnum Road,NULL,CANNON HILL,4170,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
7879,7879,Aveo Food Services,aveo-food-services,bbcfoodpermit7879@gmail.com,469 Sandgate Road,469 Sandgate Road,NULL,ALBION,3020,QLD,732620112,4,Cafe/Restaurant,5,vendor_image.png
7880,7880,McDonalds Central Station,mcdonalds-central-station,bbcfoodpermit7880@gmail.com,317 Edward Street,317 Edward Street,NULL,BRISBANE CITY,4000,QLD,-,4,Cafe/Restaurant,5,vendor_image.png
7884,7884,Merlo Stores Pty Ltd,merlo-stores-pty-ltd,bbcfoodpermit7884@gmail.com,University of Queensland Long Pocket 72 Meiers Drive,University of Queensland Long Pocket,72 Meiers Drive,INDOOROOPILLY,4068,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
7885,7885,The Glasshouse,the-glasshouse,bbcfoodpermit7885@gmail.com,Airport Drive,Airport Drive,NULL,BRISBANE AIRPORT,4007,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
7886,7886,Pig 'n' Whistle West End,pig-n-whistle-west-end,bbcfoodpermit7886@gmail.com,102 Melbourne St (SW1 Building) Cnr Cordelia St,102 Melbourne St (SW1 Building) Cnr Cordelia St,NULL,WEST END,4101,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
7889,7889,Rocklea Central Cafe,rocklea-central-cafe,bbcfoodpermit7889@gmail.com,Unit 1 1717 Ipswich Road,Unit 1 1717 Ipswich Road,NULL,ROCKLEA,4106,QLD,-,5,Cafe/Restaurant,5,vendor_image.png
7890,7890,The South American BBQ,the-south-american-bbq,bbcfoodpermit7890@gmail.com,"Container 32, 221D&E Macarthur Ave (Eat St) ","Container 32, 221D&E Macarthur Ave (Eat St)",NULL,HAMILTON,2303,QLD,-,5,Cafe/Restaurant,5,vendor_image.png
7894,7894,Sunnyside Up sips n bites,sunnyside-up-sips-n-bites,bbcfoodpermit7894@gmail.com,"SFC 08, 171 Dandenong Rd (Mt Ommaney Sh/g Ctre) ","SFC 08, 171 Dandenong Rd (Mt Ommaney Sh/g Ctre)",NULL,MOUNT OMMANEY,4074,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
7897,7897,The Rose Room by Dirty Sultan,the-rose-room-by-dirty-sultan,bbcfoodpermit7897@gmail.com,14-20 Constance Street,14-20 Constance Street,NULL,FORTITUDE VALLEY,4006,QLD,-,4,Cafe/Restaurant,5,vendor_image.png
7899,7899,Croatian Community Centre (Qld) Ltd,croatian-community-centre-qld-ltd,bbcfoodpermit7899@gmail.com,210 Dunn Road,210 Dunn Road,NULL,ROCKLEA,4106,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
7900,7900,Jamaica Blue Carindale,jamaica-blue-carindale,bbcfoodpermit7900@gmail.com,"Westfield Carindale Kiosk K1.6, 1151 Creek Road",Westfield Carindale,"Kiosk K1.6, 1151 Creek Road",CARINDALE,4152,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
7901,7901,5 Boroughs Ascot,5-boroughs-ascot,bbcfoodpermit7901@gmail.com,120 Racecourse Rd,120 Racecourse Rd,NULL,ASCOT,3364,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
7902,7902,Reading Cinemas,reading-cinemas,bbcfoodpermit7902@gmail.com,11 Pavilions Close,11 Pavilions Close,NULL,JINDALEE,4074,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
7903,7903,Thai Sensation Restaurant,thai-sensation-restaurant,bbcfoodpermit7903@gmail.com,S16 /76 Curragundi Rd,S16 /76 Curragundi Rd,NULL,JINDALEE,4074,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
7904,7904,Cafe 63 Chermside,cafe-63-chermside,bbcfoodpermit7904@gmail.com,Westfield Shopping Centre - Zone A - Level 2 395 Hamilton Road,Westfield Shopping Centre - Zone A - Level 2,395 Hamilton Road,CHERMSIDE,4032,QLD,420567034,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
7905,7905,Gunfire,gunfire,bbcfoodpermit7905@gmail.com,"Shop 10, 158 Gowan Rd ","Shop 10, 158 Gowan Rd",NULL,SUNNYBANK HILLS,4109,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
7906,7906,Sabores CBD,sabores-cbd,bbcfoodpermit7906@gmail.com,"Shop 1, 226 Leichhardt Street ","Shop 1, 226 Leichhardt Street",NULL,SPRING HILL,2800,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
7908,7908,Lord Alfred Hotel,lord-alfred-hotel,bbcfoodpermit7908@gmail.com,68 Petrie Terrace,68 Petrie Terrace,NULL,BRISBANE CITY,4000,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
7914,7914,MK Bower Cafe,mk-bower-cafe,bbcfoodpermit7914@gmail.com,433 Logan Road,433 Logan Road,NULL,GREENSLOPES,4120,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
7918,7918,AJ Thai Fusion Pty Ltd,aj-thai-fusion-pty-ltd,bbcfoodpermit7918@gmail.com,5B Sayers Street,5B Sayers Street,NULL,STAFFORD,4053,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
7920,7920,La Costa Pty Ltd,la-costa-pty-ltd,bbcfoodpermit7920@gmail.com,209 Brunswick Street,209 Brunswick Street,NULL,FORTITUDE VALLEY,4006,QLD,-,5,Cafe/Restaurant,5,vendor_image.png
7921,7921,H Cafe and Bar,h-cafe-and-bar,bbcfoodpermit7921@gmail.com,"Shop 2, 35a Hercules St ","Shop 2, 35a Hercules St",NULL,HAMILTON,2303,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
7926,7926,Vapiano,vapiano,bbcfoodpermit7926@gmail.com,Tenancy R1 Westfield Garden City 2049 Logan Road,Tenancy R1 Westfield Garden City,2049 Logan Road,UPPER MOUNT GRAVATT,4122,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
7929,7929,Sweet Treats Dessert Cafe,sweet-treats-dessert-cafe,bbcfoodpermit7929@gmail.com,Runcorn Plaza Shop 1A 258 Warrigal Rd,Runcorn Plaza,Shop 1A 258 Warrigal Rd,RUNCORN,4113,QLD,3161 3352,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
7930,7930,The Coffee Club At Brookside,the-coffee-club-at-brookside,bbcfoodpermit7930@gmail.com,79/159 Osborne Road,79/159 Osborne Road,NULL,MITCHELTON,4053,QLD,(07) 3354 6101,3,Cafe/Restaurant,5,vendor_image.png
7933,7933,Tangalooma Wild Dolphin Resort (Beach Cafe),tangalooma-wild-dolphin-resort-beach-cafe-,bbcfoodpermit7933@gmail.com,Tangalooma Wild Dolphin Resort 0 Tangalooma,Tangalooma Wild Dolphin Resort,0 Tangalooma,MORETON ISLAND,4000,QLD,34106000,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
7934,7934,Hakataya Ramen,hakataya-ramen,bbcfoodpermit7934@gmail.com,"Shop 2072, Westfield Garden City 2049 Logan Road","Shop 2072, Westfield Garden City",2049 Logan Road,UPPER MOUNT GRAVATT,4122,QLD,3349 8866,3,Cafe/Restaurant,5,vendor_image.png
7936,7936,Teppanyaki King,teppanyaki-king,bbcfoodpermit7936@gmail.com,"S7, Lvl A, Myer Centre, 91 Queens St, ","S7, Lvl A, Myer Centre, 91 Queens St,",NULL,BRISBANE CITY,4000,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
7937,7937,At Sixes and Sevens,at-sixes-and-sevens,bbcfoodpermit7937@gmail.com,67 James St,67 James St,NULL,FORTITUDE VALLEY,4006,QLD,07 3666 0311,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
7939,7939,Novena Palms Motel,novena-palms-motel,bbcfoodpermit7939@gmail.com,755/757 Nudgee Rd,755/757 Nudgee Rd,NULL,NORTHGATE,4013,QLD,736356000,3,Cafe/Restaurant,5,vendor_image.png
7943,7943,Zarraffa's Coffee Sunnybank Plaza,zarraffa-s-coffee-sunnybank-plaza,bbcfoodpermit7943@gmail.com,1c/ 358 Mains Road,1c/ 358 Mains Road,NULL,SUNNYBANK,4109,QLD,07 3345 6775,3,Cafe/Restaurant,5,vendor_image.png
7952,7952,River Bar and Kitchen,river-bar-and-kitchen,bbcfoodpermit7952@gmail.com,"Promenade Level, Riparian Plaza 73 Eagle Street","Promenade Level, Riparian Plaza",73 Eagle Street,BRISBANE,4000,QLD,3211 9020,5,Cafe/Restaurant,5,vendor_image.png
7954,7954,Il Posto,il-posto,bbcfoodpermit7954@gmail.com,"Shop G11, 107 Latrobe Terrace ","Shop G11, 107 Latrobe Terrace",NULL,PADDINGTON,2021,QLD,3367 3111,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
7956,7956,Moreton Bay Trailer Boat Club inc,moreton-bay-trailer-boat-club-inc,bbcfoodpermit7956@gmail.com,34 Fairlead Crescent,34 Fairlead Crescent,NULL,MANLY,1655,QLD,07 33968161,4,Cafe/Restaurant,5,vendor_image.png
7958,7958,The Full Moon Hotel,the-full-moon-hotel,bbcfoodpermit7958@gmail.com,118 Eagle Terrace,118 Eagle Terrace,NULL,SANDGATE,2304,QLD,889843622,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
7959,7959,Cafe Siena,cafe-siena,bbcfoodpermit7959@gmail.com,"K139  Westfield Carindale, 1151 Creek Rd ","K139  Westfield Carindale, 1151 Creek Rd",NULL,CARINDALE,4152,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
7969,7969,Enjoy Inn Restaurant Hamilton,enjoy-inn-restaurant-hamilton,bbcfoodpermit7969@gmail.com,Shop 28/6 Harbour Rd,Shop 28/6 Harbour Rd,NULL,HAMILTON,2303,QLD,32523838,3,Cafe/Restaurant,5,vendor_image.png
7972,7972,Cafe Catalyst,cafe-catalyst,bbcfoodpermit7972@gmail.com,37 Kent Street,37 Kent Street,NULL,WOOLLOONGABBA,4102,QLD,38711590,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
7973,7973,Grass Fed,grass-fed,bbcfoodpermit7973@gmail.com,"Shop 4, 24 Cordelia Street ","Shop 4, 24 Cordelia Street",NULL,SOUTH BRISBANE,4101,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
7974,7974,Oporto Heathwood,oporto-heathwood,bbcfoodpermit7974@gmail.com,"Shop 9, 15 Stapylton Road ","Shop 9, 15 Stapylton Road",NULL,HEATHWOOD,4110,QLD,-,4,Cafe/Restaurant,5,vendor_image.png
7977,7977,Icarus Greek Restaurant,icarus-greek-restaurant,bbcfoodpermit7977@gmail.com,7/21 Goggs Rd,7/21 Goggs Rd,NULL,SINNAMON PARK,4073,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
7978,7978,Steph's Cafe,steph-s-cafe,bbcfoodpermit7978@gmail.com,U217/247 Wickham St,U217/247 Wickham St,NULL,FORTITUDE VALLEY,4006,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
7981,7981,IL VIALE,il-viale,bbcfoodpermit7981@gmail.com,Shop 1 / 2 335 Honour Avenue,Shop 1 / 2 335 Honour Avenue,NULL,GRACEVILLE,4075,QLD,405727798,3,Cafe/Restaurant,5,vendor_image.png
7986,7986,Andonis Cafe & Bar,andonis-cafe-bar,bbcfoodpermit7986@gmail.com,"Unit 4, 49 Station Road ","Unit 4, 49 Station Road",NULL,YEERONGPILLY,4105,QLD,-,4,Cafe/Restaurant,5,vendor_image.png
7987,7987,Ciao Papi,ciao-papi,bbcfoodpermit7987@gmail.com,"S3, lot 3/E2, 3 Boundary St, Howard Smith Wharves ","S3, lot 3/E2, 3 Boundary St, Howard Smith Wharves",NULL,BRISBANE CITY,4000,QLD,-,4,Cafe/Restaurant,5,vendor_image.png
7993,7993,Cheeky Poke Bar,cheeky-poke-bar,bbcfoodpermit7993@gmail.com,"Tenancy 3A, 63 Skyring Terrace ","Tenancy 3A, 63 Skyring Terrace",NULL,NEWSTEAD,2360,QLD,-,4,Cafe/Restaurant,5,vendor_image.png
7994,7994,Zambrero Newmarket,zambrero-newmarket,bbcfoodpermit7994@gmail.com,"S129 Newmarket Village, 400 Newmarket Rd ","S129 Newmarket Village, 400 Newmarket Rd",NULL,NEWMARKET,4051,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
7999,7999,Prohibition Brisbane,prohibition-brisbane,bbcfoodpermit7999@gmail.com,206 Wickham St,206 Wickham St,NULL,FORTITUDE VALLEY,4006,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
8001,8001,Malt Brewing Company,malt-brewing-company,bbcfoodpermit8001@gmail.com,41 Oxford Street,41 Oxford Street,NULL,BULIMBA,4171,QLD,-,4,Cafe/Restaurant,5,vendor_image.png
8005,8005,Holland Park Sports and Community Club Inc.,holland-park-sports-and-community-club-inc-,bbcfoodpermit8005@gmail.com,49 Abbotsleigh St (Holland Park Bowls Club),49 Abbotsleigh St (Holland Park Bowls Club),NULL,HOLLAND PARK,4121,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
8007,8007,Bird's Nest On The Run,bird-s-nest-on-the-run,bbcfoodpermit8007@gmail.com,"Shop G67A, 9 Sherwood Road ","Shop G67A, 9 Sherwood Road",NULL,TOOWONG,4066,QLD,-,4,Cafe/Restaurant,5,vendor_image.png
8008,8008,Snack Man Restaurant,snack-man-restaurant,bbcfoodpermit8008@gmail.com,Shop 6 / 826 Ann Street,Shop 6 / 826 Ann Street,NULL,FORTITUDE VALLEY,4006,QLD,-,4,Cafe/Restaurant,5,vendor_image.png
8011,8011,Arigatou Sushi,arigatou-sushi,bbcfoodpermit8011@gmail.com,"Shop 3, 1420 Logan Road ","Shop 3, 1420 Logan Road",NULL,MOUNT GRAVATT,4122,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
8012,8012,Frydays Bar & Kitchen,frydays-bar-kitchen,bbcfoodpermit8012@gmail.com,123 Boundary Street,123 Boundary Street,NULL,WEST END,4101,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
8013,8013,The Aviary Cafe Bar,the-aviary-cafe-bar,bbcfoodpermit8013@gmail.com,"S 2B-73, Qantas, Brisbane Domestic Airport, Airport Dve ","S 2B-73, Qantas, Brisbane Domestic Airport, Airport Dve",NULL,BRISBANE AIRPORT,4007,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
8014,8014,Angel & Bear Patisserie - Bistro Pty Ltd,angel-bear-patisserie-bistro-pty-ltd,bbcfoodpermit8014@gmail.com,"Shop 3, 1000 Waterworks Road ","Shop 3, 1000 Waterworks Road",NULL,THE GAP,2650,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
8015,8015,My Thai Restaurant,my-thai-restaurant,bbcfoodpermit8015@gmail.com,113 Haig Rd,113 Haig Rd,NULL,AUCHENFLOWER,4066,QLD,-,4,Cafe/Restaurant,5,vendor_image.png
8016,8016,Ahmets Turkish Restaurant,ahmets-turkish-restaurant,bbcfoodpermit8016@gmail.com,"Shop 10, 164 Grey Street ","Shop 10, 164 Grey Street",NULL,SOUTH BRISBANE,4101,QLD,-,4,Cafe/Restaurant,5,vendor_image.png
8017,8017,Crema Coffee Garage Qld,crema-coffee-garage-qld,bbcfoodpermit8017@gmail.com,240 South Pine Road,240 South Pine Road,NULL,ENOGGERA,4051,QLD,-,4,Cafe/Restaurant,5,vendor_image.png
8019,8019,Sing's Vietnamese Chargrill,sing-s-vietnamese-chargrill,bbcfoodpermit8019@gmail.com,"S4, 221 Adelaide St (215 Adelaide St) ","S4, 221 Adelaide St (215 Adelaide St)",NULL,BRISBANE,4000,QLD,401968246,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
8021,8021,Subway,subway,bbcfoodpermit8021@gmail.com,"Shop 4.8, 39 Hercules Street (Portside) ","Shop 4.8, 39 Hercules Street (Portside)",NULL,HAMILTON,2303,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
8022,8022,The Foxes Lair,the-foxes-lair,bbcfoodpermit8022@gmail.com,54 Kedron Park Road,54 Kedron Park Road,NULL,WOOLOOWIN,4030,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
8025,8025,India Town Street Food Restaurant,india-town-street-food-restaurant,bbcfoodpermit8025@gmail.com,20 Harries Road,20 Harries Road,NULL,COORPAROO,4151,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
8029,8029,Subway Bald Hills,subway-bald-hills,bbcfoodpermit8029@gmail.com,Shop 4A.3 / 1915 Gympie Rd,Shop 4A.3 / 1915 Gympie Rd,NULL,BALD HILLS,2549,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
8030,8030,Cafe Unnamed Dining,cafe-unnamed-dining,bbcfoodpermit8030@gmail.com,"Shop 3, 2-6 Railway Parade ","Shop 3, 2-6 Railway Parade",NULL,GEEBUNG,4034,QLD,-,4,Cafe/Restaurant,5,vendor_image.png
8035,8035,Subway - Runcorn,subway-runcorn,bbcfoodpermit8035@gmail.com,Cnr Compton Road & Condamine Street,Cnr Compton Road & Condamine Street,NULL,RUNCORN,4113,QLD,3272 1977,4,Cafe/Restaurant,5,vendor_image.png
8037,8037,Little Red Dumpling,little-red-dumpling,bbcfoodpermit8037@gmail.com,"Shop 28, 735 Beams Road ","Shop 28, 735 Beams Road",NULL,CARSELDINE,4034,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
8039,8039,Jackpot Dining,jackpot-dining,bbcfoodpermit8039@gmail.com,"Shop P6, 400 Newmarket Road ","Shop P6, 400 Newmarket Road",NULL,NEWMARKET,4051,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
8041,8041,Bridgeman Baptist Community Church,bridgeman-baptist-community-church,bbcfoodpermit8041@gmail.com,379 Albany Creek Rd,379 Albany Creek Rd,NULL,BRIDGEMAN DOWNS,4035,QLD,732631950,4,Cafe/Restaurant,5,vendor_image.png
8044,8044,Mobi Cafe,mobi-cafe,bbcfoodpermit8044@gmail.com,"Shop 5, 21 Farne Street ","Shop 5, 21 Farne Street",NULL,SUNNYBANK HILLS,4109,QLD,3108 1193,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
8045,8045,Laced Espresso,laced-espresso,bbcfoodpermit8045@gmail.com,35 Adelaide Street,35 Adelaide Street,NULL,BRISBANE CITY,4000,QLD,3012 7887,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
8048,8048,Popolo Italian Kitchen & Bar,popolo-italian-kitchen-bar,bbcfoodpermit8048@gmail.com,Tenancy R3 River Bend Southbank Parklands,Tenancy R3 River Bend Southbank Parklands,NULL,SOUTH BRISBANE,4101,QLD,738467784,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
8049,8049,Tea Fusion,tea-fusion,bbcfoodpermit8049@gmail.com,11A/341 Mains Road,11A/341 Mains Road,NULL,SUNNYBANK,4109,QLD,-,4,Cafe/Restaurant,5,vendor_image.png
8051,8051,Hong Kong Palace,hong-kong-palace,bbcfoodpermit8051@gmail.com,S 2  5 & 6 299 Old Cleveland Rd,S 2  5 & 6 299 Old Cleveland Rd,NULL,COORPAROO,4151,QLD,3397 2926,3,Cafe/Restaurant,5,vendor_image.png
8053,8053,Sealy Staff Canteen,sealy-staff-canteen,bbcfoodpermit8053@gmail.com,1299 Boundary Rd,1299 Boundary Rd,NULL,WACOL,4076,QLD,33315399,5,Cafe/Restaurant,5,vendor_image.png
8054,8054,Wicked Corner Cafe,wicked-corner-cafe,bbcfoodpermit8054@gmail.com,2/40 Birdwood Road,2/40 Birdwood Road,NULL,HOLLAND PARK,4121,QLD,3236 9922,3,Cafe/Restaurant,5,vendor_image.png
8055,8055,Newmarket Hotel,newmarket-hotel,bbcfoodpermit8055@gmail.com,121 Enoggera Road,121 Enoggera Road,NULL,NEWMARKET,4051,QLD,3853 2000,4,Cafe/Restaurant,5,vendor_image.png
8057,8057,Fresh Fish Co,fresh-fish-co,bbcfoodpermit8057@gmail.com,9/22 James St,9/22 James St,NULL,FORTITUDE VALLEY,4006,QLD,3252 8000,5,Cafe/Restaurant,5,vendor_image.png
8058,8058,The Mill Pharmacy Espresso Bar,the-mill-pharmacy-espresso-bar,bbcfoodpermit8058@gmail.com,3/225 Wickham Tce,3/225 Wickham Tce,NULL,SPRING HILL,2800,QLD,07 3839 1636,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
8059,8059,Mamm's Place,mamm-s-place,bbcfoodpermit8059@gmail.com,2/160 Musgrave Rd,2/160 Musgrave Rd,NULL,RED HILL,2347,QLD,3369 3439,3,Cafe/Restaurant,5,vendor_image.png
8062,8062,Poolside Manly,poolside-manly,bbcfoodpermit8062@gmail.com,1 Fairlead Cres,1 Fairlead Cres,NULL,MANLY,1655,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
8065,8065,The Burrow,the-burrow,bbcfoodpermit8065@gmail.com,52 Russell Street,52 Russell Street,NULL,WEST END,4101,QLD,07 3846 0030,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
8067,8067,Ichiban Sushi West End,ichiban-sushi-west-end,bbcfoodpermit8067@gmail.com,111 Boundary St,111 Boundary St,NULL,WEST END,4101,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
8068,8068,Valenze Social Cafe Pty Ltd,valenze-social-cafe-pty-ltd,bbcfoodpermit8068@gmail.com,"Shop 10, Eastside Village 696 New Cleveland Rd","Shop 10, Eastside Village",696 New Cleveland Rd,GUMDALE,4154,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
8070,8070,Brighton Roosters Junior Rugby League Club Inc,brighton-roosters-junior-rugby-league-club-inc,bbcfoodpermit8070@gmail.com,18 - 22 Tenth Ave,18 - 22 Tenth Ave,NULL,BRIGHTON,3186,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
8072,8072,Zal Sushi,zal-sushi,bbcfoodpermit8072@gmail.com,7/125 Beaudesert Rd,7/125 Beaudesert Rd,NULL,MOOROOKA,4105,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
8074,8074,Manila Grill,manila-grill,bbcfoodpermit8074@gmail.com,"Shop 8, 144 Braun Street ","Shop 8, 144 Braun Street",NULL,DEAGON,4017,QLD,-,4,Cafe/Restaurant,5,vendor_image.png
8077,8077,5 dogs Mt Gravatt,5-dogs-mt-gravatt,bbcfoodpermit8077@gmail.com,3/1303 Logan Rd,3/1303 Logan Rd,NULL,MOUNT GRAVATT,4122,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
8080,8080,Wunderbar Coffeehaus,wunderbar-coffeehaus,bbcfoodpermit8080@gmail.com,107 Brighton Rd,107 Brighton Rd,NULL,SANDGATE,2304,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
8082,8082,Echo and Bounce,echo-and-bounce,bbcfoodpermit8082@gmail.com,596 Stanley St,596 Stanley St,NULL,WOOLLOONGABBA,4102,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
8083,8083,Wandering Bull Espresso,wandering-bull-espresso,bbcfoodpermit8083@gmail.com,"S4, 695 Sandgate Rd (College Junction Clayfield) ","S4, 695 Sandgate Rd (College Junction Clayfield)",NULL,CLAYFIELD,4011,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
8084,8084,BOS Restaurant,bos-restaurant,bbcfoodpermit8084@gmail.com,"Level 4, 480 Queen Street ","Level 4, 480 Queen Street",NULL,BRISBANE CITY,4000,QLD,-,4,Cafe/Restaurant,5,vendor_image.png
8086,8086,Golly Gosh!,golly-gosh-,bbcfoodpermit8086@gmail.com,"Shop 1, 92 Hyde Rd ","Shop 1, 92 Hyde Rd",NULL,YERONGA,4104,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
8088,8088,Hong Kong BBQ,hong-kong-bbq,bbcfoodpermit8088@gmail.com,"Shop 10, Elizabeth Arcade, 97 Elizabeth Street","Shop 10, Elizabeth Arcade,",97 Elizabeth Street,BRISBANE CITY,4000,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
8089,8089,Mis.Spelt Bakery / Blackout Paddington,mis-spelt-bakery-blackout-paddington,bbcfoodpermit8089@gmail.com,173 Latrobe Terrace,173 Latrobe Terrace,NULL,PADDINGTON,2021,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
8095,8095,Sushi x Ramen,sushi-x-ramen,bbcfoodpermit8095@gmail.com,1/65 ORFORD STREET,1/65 ORFORD STREET,NULL,TARRAGINDI,4121,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
8096,8096,Fumiki's Sushi Kappo,fumiki-s-sushi-kappo,bbcfoodpermit8096@gmail.com,S6/17 Barrett St (Robertson Village),S6/17 Barrett St (Robertson Village),NULL,ROBERTSON,2577,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
8098,8098,Plentiful Cafe,plentiful-cafe,bbcfoodpermit8098@gmail.com,"Unit 2, 169 Long Street East ","Unit 2, 169 Long Street East",NULL,GRACEVILLE,4075,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
8100,8100,Fa La La Lah,fa-la-la-lah,bbcfoodpermit8100@gmail.com,193 Melbourne Street,193 Melbourne Street,NULL,SOUTH BRISBANE,4101,QLD,07 3846 4390,3,Cafe/Restaurant,5,vendor_image.png
8105,8105,JoHoJa Noodle Shop,johoja-noodle-shop,bbcfoodpermit8105@gmail.com,"S17, Pineland Plaza, 663 Beenleigh Rd ","S17, Pineland Plaza, 663 Beenleigh Rd",NULL,SUNNYBANK HILLS,4109,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
